-26.8624,23.269,1.9458,0.766811,-19.9243,-21.0022,20.1442,-3.19636,-1.18645,-1.61124,-23.9039,-21.405,-3.07057,-5.53013,-1.6196,13.1929,5.32357,-4.31594,2.6764,-2.85677,9.0001,21.3336,-0.48122,-25.1071,-7.24431,0.598776,-2.85307,13.0487,4.77805,-9.45502,25.03,
-26.8624,23.269,1.9458,0.766811,-19.9243,-21.0022,20.1442,-3.19636,-1.18645,-1.61124,-23.9039,-21.405,-3.07057,-5.53013,-1.6196,13.1929,5.32357,-4.31594,2.6764,-2.85677,9.0001,21.3336,-0.48122,-25.1071,-7.24431,0.598776,-2.85307,13.0487,4.77805,-9.45502,25.03,
-26.8624,23.269,1.9458,0.766811,-19.9243,-21.0022,20.1442,-3.19636,-1.18645,-1.61124,-23.9039,-21.405,-3.07057,-5.53013,-1.6196,13.1929,5.32357,-4.31594,2.6764,-2.85677,9.0001,21.3336,-0.48122,-25.1071,-7.24431,0.598776,-2.85307,13.0487,4.77805,-9.45502,25.03,
-26.8624,23.269,1.9458,0.766811,-19.9243,-21.0022,20.1442,-3.19636,-1.18645,-1.61124,-23.9039,-21.405,-3.07057,-5.53013,-1.6196,13.1929,5.32357,-4.31594,2.6764,-2.85677,9.0001,21.3336,-0.48122,-25.1071,-7.24431,0.598776,-2.85307,13.0487,4.77805,-9.45502,25.03,
-26.9421,-27.3938,2.62163,-22.5302,-10.106,5.88297,28.7166,-4.7737,-21.3547,1.28648,0.0541587,5.19479,1.84323,22.4376,20.1692,-23.0555,17.1157,-7.65899,7.74854,21.8943,-17.936,0.898714,-7.79779,12.4465,9.1611,17.3783,-2.85307,13.0487,4.77805,-9.45502,25.03,
-28.2428,17.1912,-10.1145,-8.17303,-5.17211,-19.2634,-19.3866,-2.78967,9.59042,1.28648,0.0541587,5.19479,1.84323,-28.1929,-3.96282,13.1929,5.32357,-4.31594,2.6764,-2.85677,9.0001,21.3336,-0.48122,-25.1071,-4.52278,0.598776,-2.85307,13.0487,4.77805,-9.45502,25.03,
-28.4921,0.532514,-6.01012,-24.9146,-3.70386,6.66155,8.37756,-2.75657,-6.74071,3.24386,21.8888,10.3568,24.3966,4.06376,-5.30886,-3.77427,-13.2661,12.9142,-14.2599,-3.44004,5.60325,10.9005,24.155,23.1675,-7.24431,0.598776,-2.85307,13.0487,4.77805,-9.45502,25.03,
-28.4921,0.532514,-6.01012,-24.9146,-3.70386,6.66155,8.37756,-2.75657,-6.74071,3.24386,21.8888,10.3568,24.3966,4.06376,-5.30886,-3.77427,-13.2661,12.9142,-14.2599,-3.44004,5.60325,10.9005,24.155,23.1675,-7.24431,0.598776,-2.85307,13.0487,4.77805,-9.45502,25.03,
-29.0367,17.1912,-10.1145,-8.17303,-5.17211,-19.2634,-19.3866,-2.78967,9.59042,1.28648,0.0541587,5.19479,1.84323,22.4376,20.1692,20.671,-12.3595,-0.285283,14.606,-10.4823,9.0001,21.3336,-0.48122,-25.1071,-7.24431,0.598776,-2.85307,13.0487,4.77805,-9.45502,25.03,
-29.5887,17.1912,-10.1145,-8.17303,-5.17211,-19.2634,-19.3866,-2.78967,9.59042,1.28648,0.0541587,5.19479,1.84323,22.4376,20.1692,24.9023,-16.2933,-4.40197,-12.728,8.10287,24.3351,6.57444,-1.75936,5.70834,-4.13867,0.598776,-2.85307,13.0487,4.77805,-9.45502,25.03,
-29.5887,17.1912,-10.1145,-8.17303,-5.17211,-19.2634,-19.3866,-2.78967,9.59042,1.28648,0.0541587,5.19479,1.84323,22.4376,20.1692,24.9023,-16.2933,-4.40197,-12.728,8.10287,24.3351,6.57444,-1.75936,5.70834,-4.13867,0.598776,-2.85307,13.0487,4.77805,-9.45502,25.03,
-29.7321,8.89138,-24.6442,-1.25687,-0.765427,-4.98062,8.8745,-2.78967,9.59042,1.28648,0.0541587,5.19479,-3.07057,-5.53013,-1.6196,13.1929,5.32357,-4.31594,2.6764,-2.85677,8.68211,21.3336,-0.48122,-25.1071,-7.24431,0.598776,-2.85307,13.0487,4.77805,-9.45502,25.03,
-30.6326,17.1912,-10.1145,-8.17303,-5.17211,-19.2634,-19.3866,-2.78967,9.59042,1.28648,0.0541587,5.19479,13.1336,-0.70648,-2.79274,-11.8199,6.35725,-4.31594,-14.2599,-3.44004,5.60325,10.9005,24.155,23.1675,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-30.6326,17.1912,-10.1145,-8.17303,-5.17211,-19.2634,-19.3866,-2.78967,9.59042,1.28648,0.0541587,5.19479,13.1336,-0.70648,-2.79274,-11.8199,6.35725,-4.31594,-14.2599,-3.44004,5.60325,10.9005,24.155,23.1675,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-31.8041,0.532514,-6.01012,-24.9146,-3.70386,5.98138,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,22.4376,20.1692,20.671,-12.3595,-0.285283,14.606,-10.4823,9.0001,21.3336,2.96725,4.97465,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-32.1964,0.532514,-6.01012,-8.17303,-5.17211,-19.2634,20.1442,-3.19636,-1.18645,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,13.1929,6.35725,-4.31594,-14.2599,-3.44004,5.60325,10.9005,24.155,4.97465,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-32.6595,17.1912,-10.1145,-8.17303,-5.17211,-19.2634,20.1442,-3.19636,-1.18645,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,13.1929,6.35725,-4.31594,-14.2599,-3.44004,5.60325,10.9005,2.96725,4.97465,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-32.6595,17.1912,-10.1145,-8.17303,-5.17211,-19.2634,20.1442,-3.19636,-1.18645,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,13.1929,6.35725,-4.31594,-14.2599,-3.44004,5.60325,10.9005,2.96725,4.97465,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-33.3902,0.532514,-6.01012,-8.17303,-3.70386,6.66155,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,22.4376,-2.79274,-11.8199,5.32357,-7.65899,7.74854,21.8943,-17.936,0.898714,-7.79779,12.4465,-7.24431,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-33.3902,0.532514,-6.01012,-8.17303,-3.70386,6.66155,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,22.4376,-2.79274,-11.8199,5.32357,-7.65899,7.74854,21.8943,-17.936,0.898714,-7.79779,12.4465,-7.24431,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-34.758,0.532514,-6.01012,-8.17303,-3.70386,6.66155,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,13.1929,6.35725,-4.31594,-14.2599,-3.44004,5.60325,10.9005,2.96725,4.97465,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-34.758,0.532514,-6.01012,-8.17303,-3.70386,6.66155,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,13.1929,6.35725,-4.31594,-14.2599,-3.44004,5.60325,10.9005,2.96725,4.97465,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-34.758,0.532514,-6.01012,-8.17303,-3.70386,6.66155,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,13.1929,6.35725,-4.31594,-14.2599,-3.44004,5.60325,10.9005,2.96725,4.97465,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-34.758,0.532514,-6.01012,-8.17303,-3.70386,6.66155,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,13.1929,6.35725,-4.31594,-14.2599,-3.44004,5.60325,10.9005,2.96725,4.97465,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-34.7739,0.532514,-6.01012,-8.17303,-3.70386,6.66155,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,22.4376,-2.79274,-11.8199,5.32357,-7.65899,7.74854,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-34.835,17.1912,-10.1145,-8.17303,-3.70386,5.98138,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,-3.07057,-5.53013,-1.6196,13.1929,6.35725,-4.31594,-14.2599,-3.44004,5.60325,6.57444,-1.75936,5.70834,-4.13867,0.598776,-2.85307,2.22394,3.59299,-1.38259,-3.53538,
-35.6367,0.532514,-6.01012,-8.17303,-3.70386,6.66155,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,5.02745,6.35725,-4.31594,-14.2599,-3.44004,5.60325,10.9005,2.96725,4.97465,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-35.6434,17.1912,-10.1145,-8.17303,-3.70386,5.98138,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,5.02745,6.35725,-4.31594,-14.2599,-3.44004,8.68211,6.57444,-1.75936,5.70834,-4.13867,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-35.8174,0.532514,-6.01012,-8.17303,-3.70386,6.66155,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,5.02745,6.35725,-4.31594,-14.2599,-3.44004,8.68211,6.57444,-1.75936,5.70834,-4.13867,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-35.953,0.532514,-6.01012,-8.17303,-3.70386,6.66155,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-4.39487,-11.8199,5.32357,-7.65899,7.74854,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-35.953,0.532514,-6.01012,-8.17303,-3.70386,6.66155,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-4.39487,-11.8199,5.32357,-7.65899,7.74854,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-35.953,0.532514,-6.01012,-8.17303,-3.70386,6.66155,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-4.39487,-11.8199,5.32357,-7.65899,7.74854,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-36.4092,17.1912,-10.1145,-9.10133,-3.70386,5.98138,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,5.54577,6.35725,-4.31594,-14.2599,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,0.022093,-1.38259,-3.53538,
-36.5303,0.532514,-6.01012,-8.17303,-3.70386,4.80137,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-4.39487,-11.8199,5.32357,-7.65899,7.74854,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,11.3777,1.04438,2.22394,3.59299,-1.38259,-2.51161,
-37.2819,0.532514,-6.01012,-8.17303,-3.70386,5.98138,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,5.54577,6.35725,-4.31594,-14.2599,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,0.022093,-1.38259,-3.53538,
-37.2819,0.532514,-6.01012,-8.17303,-3.70386,5.98138,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,5.54577,6.35725,-4.31594,-14.2599,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,0.022093,-1.38259,-3.53538,
-37.2819,0.532514,-6.01012,-8.17303,-3.70386,5.98138,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,5.54577,6.35725,-4.31594,-14.2599,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,0.022093,-1.38259,-3.53538,
-37.2819,0.532514,-6.01012,-8.17303,-3.70386,5.98138,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,5.54577,6.35725,-4.31594,-14.2599,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,0.022093,-1.38259,-3.53538,
-37.4241,0.532514,-6.01012,-8.17303,-3.70386,4.80137,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,5.54577,6.35725,-4.31594,-14.2599,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-37.4241,0.532514,-6.01012,-8.17303,-3.70386,4.80137,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,5.54577,6.35725,-4.31594,-14.2599,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-37.4241,0.532514,-6.01012,-8.17303,-3.70386,4.80137,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,1.84323,-5.53013,-1.6196,5.54577,6.35725,-4.31594,-14.2599,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-37.5137,0.532514,-6.01012,-8.17303,-3.70386,4.80137,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,-3.07057,-5.53013,-1.6196,5.54577,6.35725,-4.31594,-14.2599,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,0.022093,-1.38259,-3.53538,
-37.5501,0.532514,-6.01012,-8.17303,-3.70386,4.80137,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,-0.137746,-5.53013,-1.6196,5.54577,6.35725,-4.31594,-14.2599,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-37.5501,0.532514,-6.01012,-8.17303,-3.70386,4.80137,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,-0.137746,-5.53013,-1.6196,5.54577,6.35725,-4.31594,-14.2599,-3.44004,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-37.8242,0.532514,-6.01012,-8.17303,-3.70386,4.80137,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,-3.07057,-5.53013,-1.6196,5.54577,6.35725,-7.65899,7.74854,-3.77969,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-37.8242,0.532514,-6.01012,-8.17303,-3.70386,4.80137,8.37756,-2.75657,9.59042,1.28648,0.0541587,5.19479,-3.07057,-5.53013,-1.6196,5.54577,6.35725,-7.65899,7.74854,-3.77969,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-37.9225,0.532514,-6.01012,-8.17303,-3.70386,5.98138,8.37756,-2.75657,6.44231,1.28648,0.0541587,5.19479,-0.137746,-5.53013,-1.6196,5.54577,7.69667,-7.65899,7.74854,-3.77969,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-37.9225,0.532514,-6.01012,-8.17303,-3.70386,5.98138,8.37756,-2.75657,6.44231,1.28648,0.0541587,5.19479,-0.137746,-5.53013,-1.6196,5.54577,7.69667,-7.65899,7.74854,-3.77969,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-37.9225,0.532514,-6.01012,-8.17303,-3.70386,5.98138,8.37756,-2.75657,6.44231,1.28648,0.0541587,5.19479,-0.137746,-5.53013,-1.6196,5.54577,7.69667,-7.65899,7.74854,-3.77969,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
-38.0597,0.532514,-6.01012,-8.17303,-3.70386,4.80137,8.37756,-2.75657,6.44231,1.28648,0.0541587,5.19479,-0.137746,-5.53013,-1.6196,5.54577,7.69667,-7.65899,7.74854,-3.77969,5.60325,6.57444,2.96725,4.97465,-11.0411,0.598776,1.04438,2.22394,3.59299,-1.38259,-3.53538,
